さ	2015	鹿嶋功貴・関健太・上村靖司 2015 「雪かき道場が参加者に与える印象と支払い意思額の分析」 2015年度 日本雪氷学会北信越支部大会　研究発表・製品発表検討会 於・信州大学 6月6日			かしまこうきせきけんたうえむらやすし
さ	2013	志岐裕子 2013 「テレビ番組を話題としたコミュニケーションに関する検討」 『日本社会心理学会大会発表論文集』 54: 235			しきゆうこ
さ	2015	志岐裕子 2015 「テレビ番組を話題としたTwitter上のコミュニケーションに関する検討」 『慶應義塾大学メディア・コミュニケーション研究所紀要』 65: 135-148			しきゆうこ
さ	2017	志岐裕子 2017 「テレビ番組を話題とした2ちゃんねる上のコミュニケーションに関する検討 ―Twitterとの比較を通して―」 『メディア・コミュニケーション : 慶応義塾大学メディア・コミュニケーション研究所紀要』 67: 83-96		http://koara.lib.keio.ac.jp/xoonips/modules/xoonips/detail.php?koara_id=AA1121824X-20170300-0083	しきゆうこ
さ	2017	茂住和世 2017 「初年次学生は企業が提示するリアルな課題と向き合うことで何を学ぶのか ―FSP講座の意義と課題―」 第23回大学教育研究フォーラム 於・京都大学 3月19日		http://www.highedu.kyoto-u.ac.jp/forum/kanri/forum/pdf/20170322161519.pdf	もずみかずよ
さ	2013	鎮目真人 2013 「2004年年金改革における政策アイディア・フレーミングの役割」 『日本年金学会誌』 32: 150-159			しずめまさと
さ	2008	標葉隆馬 2008 「テキストマイニングによる日本の遺伝子組換え関連新聞記事の動向分析」 研究・技術計画学会第23回年次学術大会 於・東京大学生産技術研究所 10月12日			しめはりゅうま
さ	2011	標葉隆馬 2011 「地震・津波・原発 複合的災害をめぐる社会構造／言論」 『研究・技術計画学会 年次学術大会講演要旨集』 26: 28-33			しめはりゅうま
さ	2015	Shineha, R. 2015 "Attention to Stem Cell Research in Japanese Mass Media: Twenty-Year Macrotrends and the Gap between Media Attention and Ethical, Legal, and Social Issues" <i>East Asian Science, Technology and Society: An International Journal</i> 3326668, doi: 10.1215/18752160-3326668			しめはりゅうま
さ	2008	Shineha, R., Hibino, A. & Kato, K. 2008 "Analysis of Japanese Newspaper Articles on Genetic Modification" <i>Journal of Science Communication</i> 7(2).	 <a  class="refs_pdf_link" href="http://jcom.sissa.it/archive/07/02/Jcom0702%282008%29A02/Jcom0702(2008)A02.pdf"><font size="-1">PDF File</font></a>		しめはりゅうまひびのあいこかとうかずと
さ	2013	篠崎真枝・浅川育世・大橋ゆかり 2013 「社会的スキルを向上させる要因は何か ―臨床実習感想文の計量テキスト分析―」 第48回日本理学療法学術大会 於・名古屋国際会議場 5月26日			しのざきまさえあさかわいくよおおはしゆかり
さ	2014	篠崎真枝・浅川育世・大橋ゆかり 2014 「学生はPBLテュートリアルをどのように捉えているか ―計量テキスト分析による学生アンケートの検討―」 第49回日本理学療法学術大会 5月30日			しのざきまさえあさかわいくよおおはしゆかり
さ	2016	篠崎真枝・浅川育世・大橋ゆかり 2016 「継続したPBLテュートリアル教育による効果の検討」 『理学療法科学』 31(6): 819-827, doi: 10.1589/rika.31.819		https://www.jstage.jst.go.jp/article/rika/31/6/31_819/_article/-char/ja/	しのざきまさえあさかわいくよおおはしゆかり
さ	2015	篠崎真枝・大橋ゆかり 2015 「学生は臨床実習の経験をどのように振り返っているか ―計量テキスト分析による臨床実習感想の検討―」 第50回日本理学療法学術大会 6月7日 於・東京国際フォーラム			しのざきまさえおおはしゆかり
さ	2010	志野澄人 2010 「CSR報告書における労働・人権項目のテキスト分析 ―『何を』，『何のために』，『誰に』，『どうするのか』―」 『愛知学院大学論叢 商学研究』 50(2・3): 325-348			しのすみと
さ	2016	柴田仁夫 2016 「経営者の経営理念の浸透に対する感じ方に関する一考察」 『埼玉学園大学紀要. 経済経営学部篇』 16: 67-80		http://ci.nii.ac.jp/naid/120005970552	しばたひとお
さ	2014	柴田喜幸・波田哲朗・鈴木克明 2014 「アニメーションを用いたストーリー型リメディアル用ｅ-Learning における設計の要点分析」 日本教育工学会第30回全国大会 於・岐阜大学 9月19日			しばたよしゆきはたてつおすずきかつあき
さ	2014	柴田喜幸・鈴木克明 2014 「デザイン研究アプローチによる教授設計理論とシナリオ開発手法を融合したケース教材開発授業の継続改善」 『第39回教育システム情報学会全国大会講演論文集』 225-226			しばたよしゆきすずきかつあき
さ	2016	柴田理瑛・平川昌宏・西野美佐子 2016 「養護教諭からみた東日本大震災後の児童における心身症状の変化」 『日本教育心理学会第58回総会発表論文集』 754			しばたりえいひらかわまさひろにしのみさこ
さ	2013	地引愛 2013 「小学校配布物から情報を得るために必要な語彙の探索 ―使用頻度の高い語彙に注目して」 『学習院大学国語国文学会誌』 56: 92-76			じびきめい
さ	2007	島井哲志 2007 「日本の健康心理学の課題と方向性」 準備委員会企画シンポジウム 『将来の健康心理学の方向性を考える』 9月1日、日本健康心理学会第20回記念大会発表論文集、S7.			しまいてつし
さ	2015	Shimai, Y., Takeda, T., Manabe, S., Teramoto, K., Mihara, N., and Matsumura, Y. 2015 "Method for Detecting Drug-Induced Interstitial Pneumonia from Accumulated Medical Record Data at a Hospital"  Chen, Y.W., Torro, C., Tanaka, S., Howlett, R.J., Jain, L.C. eds. <i>Innovation in Medicine and Healthcare 2015</i> Cham, Switzerland: Springer, 15-24			しまいよしえたけだとしひろまなべしろうてらもとけいみはらなおきまつｓむらやすし
さ	2014	島田貴仁・伊原直子 2014 「ストーカー相談記録の形態素解析と加害に影響する要因 ―男女間トラブルとその対処に関する研究（3）―」 『日本行動計量学会大会発表論文抄録集』 42: 44-45			しまだたかひといはらなおこ
さ	2016	島智彦・渡辺雄貴・伊藤稔 2016 「協同学習の基本技法を用いた数学授業における生徒の協同作業に対する認識の変容」 『日本教育工学会論文誌』 39(4): 293-304, doi: 10.15077/jjet.39085		https://www.jstage.jst.go.jp/article/jjet/39/4/39_39085/_article/-char/ja/	しまともひこわたなべゆうきいとうみのる
さ	2014	清水康生 2014 「水環境健全性指標の学校教育への活用に関する事例研究 ―遠賀川水系笹尾川を例として―」 『第17回日本水環境学会シンポジウム講演集』 63-64			しみずやすお
さ	2017	清水康生・原口公子 2017 「水環境健全性指標の小学校教育への適用による学習効果について」 『水環境学会誌』 40(1): 31-38, doi: 10.2965/jswe.40.31		https://www.jstage.jst.go.jp/article/jswe/40/1/40_31/_article/-char/ja/	しみずやすおはらぐちきみこ
さ	2009	清水裕子 2009 「林内散策時における『気づき』と来訪頻度との関係」 『日本森林学会大会発表データベース』 120: 880			しみずゆうこ
さ	2015	清水勇吉 2015 「テキストマイニングによる日本語コーパス分析に関する研究」 徳島大学大学院総合科学教育部 平成26年度 博士論文			しみずゆうきち
さ	2007	清水雄大・立野繁之・松山久義 2007 「顧客の要望を反映したPC選択手法の開発」 『信学技報』 107(240): 37-40			しみずゆうだいたつのしげゆきまつやまひさよし
さ	2007	志村健一 2007 「畠山龍郎が記したもの ―『ソーシャルワーク研究』「巻頭言」の計量テキスト分析―」 『聖隷クリストファー大学社会福祉学部紀要』 5: 51-59			しむらけんいち
さ	2013	下垣光・大島千帆 2013 「認知症高齢者の在宅生活を支える環境とは」 『日本心理学会大会発表論文集』 77: 1242			しもがきこうおおしまちほ
さ	2016	Shimoda, A. & Yabuki, T. 2016 "Success Factors in Global Niche Top Companies: Analysis of Free Description Data Using Text Mining" <i>Proceedings of 5th IIAI International Congress on  Advanced Applied Informatics (IIAI-AAI)</i> doi: 10.1109/IIAI-AAI.2016.147		http://ieeexplore.ieee.org/abstract/document/7557726/?reload=true	しもだあつしやぶきたろう
さ	2014	下平裕之・福田進治 2014 「古典派経済学の普及過程に関するテキストマイニング分析 ―リカード、ミル、マーティノーを中心に―」 『人文社会論叢. 社会科学篇』 31: 51-66			しもだいらひろゆきふくだしんじ
さ	2014	Shimodaira, H. and Fukuda, S. 2014 「Popularization of Classical Economics: The text-mining Analysis of David Ricardo, James Mill, and Harriet Martineau」 『山形大学人文学部法経政策学科 Discussion Paper Series』 2014-E01			しもだいらひろゆきふくだしんじ
さ	2010	下村英雄 2010 「50代就業者のキャリアの意味づけ ―自由記述データを用いた検討―」 労働政策研究・研修機構（編） 『成人キャリア発達に関する調査研究 ―50代就業者が振り返るキャリア形成―』 労働政策研究報告書 114: 145-180			しもむらひでお
さ	2012	下村英雄 2012 「現在の職業意識とキャリアガイダンス・ニーズ」 『成人キャリアガイダンスの多様なニーズとそのあり方に関する調査研究』 労働政策研究報告書 149: 94-125			しもむらひでお
さ	2008	単娜・猪狩美保・菅谷有子・古市由美子・山口真紀・山﨑佳子・岩﨑夕子 2008 「工学系話し言葉コーパスにおける日本語の使用実態―動詞を中心とした調査―」 日本語学国際シンポジウム 2008 「動詞とその周辺」 於・清華大学（北京） 10月12日			しゃんないかりみほすがやゆうこふるいちゆみこやまぐちまきやまさきけいこいわさきゆうこ
さ	2009	単娜・猪狩美保・菅谷有子・村田晶子・古市由美子・山﨑佳子・岩﨑夕子・山口真紀 2009 「アカデミックな場面で使用される名詞のコロケーション ―工学系話し言葉コーパスを用いた分析―」 『第五回中国大学日本語教育研究国際シンポジウム予稿集』 42-43			しゃんないかりみほすがやゆうこむらたあきこふるいちゆみこやまさきけいこいわさきゆうこやまぐちまき
さ	2008	Shiraishi, H. &amp;  Naka, M. 2008 "Does Computer Interviewer Elicite More Information?: Comparing With The Human Interview" <i>Proceedings of the Second International Symposium on Universal Communication (ISUC2008)</i>, xviii-xix			しらいしひろあきなかまきお
さ	2015	白石龍生・山本千裕 2015 「女子大学生から見た『性に関する指導』の在り方」 『大阪教育大学紀要　第Ⅳ部門　教育科学』 63(2): 73-80			しらいしたつおやまもとちひろ
さ	2018	Shirata, Y. and Ogino, S. 2018 "Comparative Analysis of Environmental Reports and Financial Ratings: Empirical Analysis Using Natural Language Processing" The Special Topics in Strategic and Emerging Technologies in Accounting Conference, American Accounting Association			しらたよしこおぎのしほ
さ	2007	城下英行・河田惠昭 2007 「学習指導要領の変遷過程に見る防災教育展開の課題」 『自然災害科学』 26(2): 163-176			しろしたひでゆきかわだけいしょう
さ	2011	陣内正敬 2011 「高校野球・選手宣誓の時代性」 『九州大学言語学論集』 32: 267-280			じんないまさたか
さ	2013	末永祐介・太田真理子・岡田雄樹 2013 「小学校2年生のゲーム領域（鬼遊び）における集団戦術に意識を向けさせるための教材開発とその有効性に関する事例的研究」 『日本体育大学紀要』 42(2): 119–128			すえながゆうすけおおたまりこおかだゆうき
さ	2016	末吉修三・森川岳 2016 「事務所の内装に使われた木材によってもたらされる視覚的影響 ―聞き取り調査の多次元尺度構成法による解析―」 『木材学会誌』 62(6): 311-316, doi: 10.2488/jwrs.62.311		https://www.jstage.jst.go.jp/article/jwrs/62/6/62_311/_article/-char/ja/	すえよししゅうぞうもりかわだけ
さ	2017	菅沼憲治・吉澤英里 2017 「消防職員のストレス免疫能力開発に関する基礎研究(1)」 日本心理学会第81回大会 9月20日 於・久留米シティプラザ		https://www.myschedule.jp/jpa2017/search/detail_program/id:513	すがぬまけんじよしざわえり
さ	2014	菅沼憲治・長田由紀子・白崎けい子・関口由香・伊波和恵・吉澤英里 2014 「高齢者のアサーティブ行動に関する研究（３）」 日本心理学会第78回大会 於・同志社大学 9月10日			すがぬまけんじおさだゆきこしろさきけいこせきぐちゆかいなみかずえよしざわえり
さ	2009	菅谷有子・単娜・古市由美子・猪狩美保・村田晶子・山﨑佳子 2009 「工学系話し言葉コーパスにおける使用語彙の調査と分析 ―名詞を中心に―」 『韓国日本語学会第20回国際学術発表会論文集 ―コーパスによる日本語・日本語教育の研究と応用―』 37-45			すがやゆうこしゃんなふるいちゆみこいかりみほむらたあきこやまさきけいこ
さ	2017	菅原麻衣子・鈴木孝明 2017 「特別支援学校における医療的ケアへの対応からみた教職員の施設整備要望」 『日本建築学会計画系論文集』 82(734): 885-893			すがわらまいこすずきたかあき
さ	2014	杉浦暁代・新美綾子 2014 「プロジェクト学習を用いた成人看護学概論の学習により学生が認識した学びと成長 ―テキストマイニングによる分析―」 『日本看護学会論文集: 看護教育』 44: 3-6			すぎうらあきよにいみあやこ
さ	2014	Sugie, S. and Mitsugi, M. 2014 "Practice and Evaluation of Blended Learning with Cross Cultural Distance Learning in a Foreign Language Class: Using Mix Methods Data Analysis" <i>Pan-Pacific Association of Applied Linguistics</i> 18(2): 1-19			すぎえさとこみつぎまみ
さ	2015	杉江聡子・三ツ木真実 2015 「遠隔交流を活用した中国語ブレンディッド・ラーニングの実践と混合研究法による評価」 『教育システム情報学会誌』 32(2): 160-170			すぎえさとこみつぎまみ
さ	2016	杉江聡子 2016 「中国語ブレンド型学習の実践と混合研究法による評価 ―遠隔交流が創る学びの経験を学習者視点で解釈する―」 北海道大学大学院国際広報メディア・観光学院 平成28年度 博士論文		http://eprints.lib.hokudai.ac.jp/dspace/handle/2115/63373	すぎえさとこ
さ	2013	杉島優子 2013 「胃瘻における在宅介護の成功要因の検討」 日本看護研究学会第26回近畿・北陸地方会学術集会 於・和歌山県立医科大学 3月2日			すぎしまゆうこ
さ	2014	杉島優子 2014 「男性介護者における胃瘻造設者の介護継続要因の検討」 日本看護研究会第27回近畿・北陸地方学術集会 於・天理医療大学 3月1日			すぎしまゆうこ
さ	2014	杉島優子・上野栄一 2014 「胃瘻患者における在宅介護の成功要因の検討 ―二者の介護を行う男性介護者の語りから―」 『富山大学看護学会誌』 14(2): 159-171			すぎしまゆうこうえのえいいち
さ	2016	杉山郁代 2016 「大人数授業時のアクティブ・ラーニングに対する自由記述の内容分析 ―初期段階の心理的負担感―」 『高知大学教育研究論集』 20: 93-100		http://ci.nii.ac.jp/naid/40020822269	すぎやまいくよ
さ	2015	杉山立・荒井千尋・水落芳明 2015 「現職院生と学卒院生の協働による授業実践が授業イメージに与える効果に関する事例的研究」 『上越教育大学教職大学院研究紀要』 2: 81-91			すぎやまりゅうあらいちひろみずおちよしあき
さ	2010	杉本佳史・葛西紘士 2010 「艾・箱灸作りのワークショップによる灸療法啓蒙活動の実践 ―テキストマイニング手法を用いた検討―」 第59回全日本鍼灸学会学術大会 於・大阪国際会議場（グランキューブ大阪） 6月12日			すぎもとよしふみかさいこうじ
さ	2010	鈴木彩加 2010 「『主婦』たちのジェンダーフリー・バックラッシュとフェミニズム」 大阪大学大学院人間科学研究科 平成21年度 修士論文			すずきあやか
さ	2013	鈴木薫 2013 「日本の聴覚障がい生徒を対象とした英語学習に関するアンケート調査 ―クロス集計分析とキーワード分析―」 『名古屋学芸大学短期大学部研究紀要』 10: 65-73			すずきかおる
さ	2015	鈴木薫 2015 「聾学校教員を対象とした英語教育に関する聴き取り調査」 『名古屋学芸大学短期大学部研究紀要』 12: 1-13		http://ci.nii.ac.jp/naid/120005602075	すずきかおる
さ	2015	鈴木啓・大内紀知 2015 「テキストマイニングを用いた学会のポジショニング分析」 『経営情報学会　全国研究発表大会要旨集』 2015f: 188-191		https://www.jstage.jst.go.jp/article/jasmin/2015f/0/2015f_188/_article/-char/ja/	すずきけいおおうちのりとも
さ	2016	鈴木啓・大内紀知 2016 「テキストマイニングによる学会の特徴比較分析」 『経営情報学会　全国研究発表大会要旨集』 2016f: 79-82, doi: 10.11497/jasmin.2016f.0_79		https://www.jstage.jst.go.jp/article/jasmin/2016f/0/2016f_79/_article/-char/ja/	すずきけいおおうちのりとも
さ	2015	鈴木克明 2015 「『研修設計マニュアル』計量テキスト分析の試み」 日本教育工学会第31回全国大会 於・電気通信大学 9月21日			すずきかつあき
さ	2013	鈴木克明・合田美子 2013 「『インストラクショナルデザインとテクノロジの動向と課題（仮）』計量テキスト分析の試み」 日本教育工学会第29回全国大会 9月22日			すずきかつあきごうだよしこ
さ	2017	鈴木久米男・髙橋和夫 2017 「教職大学院で取り組まれている教育実践研究の検討 ―カリキュラム編成及び院生の研究への取り組みに注目して―」 『岩手大学大学院教育学研究科研究年報』 1: 69-81		https://iwate-u.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=14195&item_no=1&page_id=13&block_id=21	すずきくめおたかはしかずお
さ	2006	鈴木幸平・李在鎬・黒田航 2006 「実験に基づく「流れる」の語形の意味グループ」 日本語用論学会第9回大会 於・桃山学院大学 12月11日			すずきこうへいりじぇほくろだこう
さ	2008	鈴木敏和 2008 「理学療法士養成校在学生の学習行動分析―KH Coderを利用した計量テキスト分析―」 『理学療法学』 35: 664			すずきとしかず
さ	2013	鈴木敏和 2013 「老人福祉・介護施設への就職動向と意識調査」 第48回日本理学療法学術大会 於・名古屋国際会議場 5月26日			すずきとしかず
さ	2014	鈴木敏和 2014 「介護保険施設への就職動機に関する意識調査　第2報」 第49回日本理学療法学術大会 5月31日			すずきとしかず
さ	2010	鈴木公啓 2010 「雑誌記事において『痩身』はどのような文脈で扱われているか？ ―テキストマイニングを用いたタイトルの分析から何が見えてくるか―」 『東洋大学21世紀ヒューマン・インタラクション・リサーチ・センター研究年報』 7: 47-51 			すずきともひろ
さ	2017	鈴木秀樹・藤本幸三 2017 「自己組織化マップを用いた学生の看護観の検討」 『東北文化学園大学看護学科紀要』 6(1): 41-50		http://id.nii.ac.jp/1224/00000793/	すずきひできふじもとこうぞう
さ	2010	鈴木雅実・皆川直凡 2010 「共通体験を通じて詠まれた俳句からの知識発見の試み」 第24回人工知能学会全国大会 6月9日			すずきまさみみながわなおひろ
さ	2015	鈴木秀樹・庄子幸恵・板垣惠子 2015 「看護学生の早期体験実習における教育評価(1)」 『東北文化学園大学看護学科紀要』 4(1): 59-71		http://ci.nii.ac.jp/naid/120005612514	すずきひできしょうしゆきえいたがきけいこ
さ	2013	須田泰司 2013 「ICT活用型ダイエットサービスにおける、価値共創に関する研究」 北陸先端科学技術大学院大学知識科学研究科 平成25年度 修士論文			すだやすじ
さ	2015	住吉チカ・藤野陽生・住吉太幹・橋本亮太 2015 「統合失調症患者と健常者の意味記憶構造の比較 ―カテゴリ流暢性課題に基づく推定―」 日本心理学会第79回大会 於・名古屋国際会議場 9月23日			すみよしちかふじのあきおすみよしたいきはしもとりょうた
さ	2015	清野絵 2015 「地域における権利擁護としての就労支援のあり方に関する研究 ―実態調査から見た医療・福祉・教育・労働機関の就労支援の現状と課題―」 日本社会福祉学会関東地域部会研究大会 於・東洋大学 3月15日			せいのかい
さ	2015	清野絵・春名由一郎・石崎俊 2015 「障害者が働くことについて語ったナラティブについてのテキストマイニングを用いた分析」 『日本認知科学会第32回大会proceedings』 396-404 （於・千葉大学 9月19日）			せいのかいはるなゆういちろういしざきしゅん
さ	2016	Seino, K., Haruna, Y. and Ishizaki, S. 2016 "The Employment Status and Support Needs of Persons with Disabilities in Japan: An Analysis of Narrative using Narratology and Text Mining on a National Survey" Ogata T. and Akimoto, T. eds. <i>Computational and Cognitive Approaches to Narratology</i> IGI Publishing (USA), 245-275	 <font size="-1"><a class="refs_pdf_link" href="https://www.amazon.co.jp/Computational-Approaches-Narratology-Linguistics-Communication/dp/152250432X/ref=as_li_ss_tl?ie=UTF8&qid=1470645486&sr=8-1&linkCode=ll1&tag=khcoder-22&linkId=51843b51a54d989b4a75eec1ca40b580" target="_blank">Amazon</a></font>		せいのかいはるなゆういちろういしざきしゅん
さ	2015	瀬川至朗 2015 「3.11後の環境ジャーナリズム ―地球温暖化報道はなぜ後退したのか―」 関谷直也・瀬川至朗編著 『メディアは環境問題をどう伝えてきたのか ―公害・地球温暖化・生物多様性―（早稲田大学現代政治経済研究所研究叢書）』 ミネルヴァ書房 117-151	 <font size="-1"><a class="refs_pdf_link" href="http://www.amazon.co.jp/gp/product/4623073637/ref=as_li_ss_il?ie=UTF8&camp=247&creative=7399&creativeASIN=4623073637&linkCode=as2&tag=khcoder-22" target="_blank">Amazon</a></font>		せがわしろう
さ	2015	関谷大輝・加地雄一 2015 「温泉ツーリズム志向と温泉イメージの特徴を探る ―心理的要因との関連に着目して―」 『研究紀要』 22: 49-62		http://ci.nii.ac.jp/naid/40020490453	せきやだいきかじゆういち
さ	2006	瀬戸宏格・南留美子・児島強・齋藤秀之・満屋裕明 2006 「テキストマイニングで得られる情報の治験同意説明文書作成支援への活用」 日本薬学会第126年会 3月29日			せとひろまさみなみるみここじまつよしさいとうひでゆきみつやひろあき
さ	2012	瀬戸寿一・村中亮夫・谷端郷・中谷友樹 2012 「Webマップを用いた防災・安全情報の活用可能性 ―亀岡市篠町における住民参加型ワークショップを通した検討―」 『地学雑誌』 121(6): 946-961			せととしかずむらなかあきおたにはしきょうなかたにともき
さ	2013	善教将大 2013 「『第3極』のゆくえ ―2013参院選における有権者の投票行動―」 公共選択学会第17回全国大会 於・駒澤大学 11月23日			ぜんきょうまさひろ
さ	2016	千田有佳里・山岡俊樹 2016 「KH Coderを用いた高齢者の宿泊施設評価」 第11回日本感性工学会春季大会 於・神戸国際会議場 3月27日		http://www.jske.org/taikai/jske11s/?action=common_download_main&upload_id=1053	せんだゆかりやまおかとしき
さ	2015	相馬有里 2015 「失語症者の談話における意味伝達能力の検討 ―失語症者と健常高齢者の比較から―」 国際医療福祉大学大学院医療福祉研究科 平成26年度 博士論文			そうまゆうり
さ	2015	園田悦代・石田紗恵子・古本亜希子 2015 「小児がんの子どもをもつ母親の不安軽減につながった看護師の関わり ―自由記述回答の分析―」 『京都府立医科大学看護学科紀要』 25: 27-34		http://ci.nii.ac.jp/naid/40020705265/	そのだえつよいしださえここもとあきこ
さ	2008	園田悦代・馬場口喜子・岸本留美・中川美穂・大嶋香奈・堀井匡子 2008 「小児がんの子どものQOL向上に関する事例研究 ―アイソレーターを利用した支援の検証―」 『京都府立医科大学看護学科紀要』 17: 87-92			そのだえつよばばぐちよしこきしもとるみなかがわみほおおしまかなほりいきょうこ
さ	2017	園田雪恵 2017 「幼稚園実習と保育実習を経験した学生が抱く幼稚園 ―色彩連想テストとテキストマイニングによる自由記述の分析から―」 『研究紀要』 44: 69-81		http://www.shukugawa-c.ac.jp/wp-content/kiyou/bulletin201703_6.pdf	そのだゆきえ
さ	2013	園部豊 2013 「大学体育授業における合気道のラーニングアウトカムとは？」 『武道学研究』 46(Supplement):  123			そのべゆたか
さ	2013	成元哲・牛島佳代・松谷満・阪口祐介 2013 「福島原発事故後の親子の生活と健康に関する調査（１） ―事故後の遷延化した不安、対処行動、健康度の規定要因の分析―」 日本社会学会第86回大会 於・慶應義塾大学 10月12日			そんうぉんちょるうしじまかよまつたにみつるさかぐちゆうすけ
さ	2007	孫斉庸 2007 「ポスト保革イデオロギー時代における日本政治の対立軸―『保革溶解』の逸脱事例としての沖縄を中心に―」 『国家学会雑誌』 120(9・10): 126-192			そんじょえん
た	2013	平真木夫・小野耕一 2013 「中学進学による学習方法の変化に関するテキストマイニング ―KH Coderを用いた教科間の違いの分析―」 『日本教育心理学会総会発表論文集』 55: 311			たいらまきおおのこういち
た	2015	平真木夫・小野耕一 2015 「中学校理科における中一ギャップと中一ジャンプ」 日本認知科学会第32回大会 於・千葉大学 9月20日			たいらまきおおのこういち
た	2017	平真木夫・田幡憲一・安藤明伸 2017 「ＩＣＴ導入によるカリキュラムのアクティブラーニング化と教員の変化」 『日本教育心理学会第59回総会発表論文集』 207			たいらまきおたばたけんいちあんどうあきのぶ
た	2013	田尾紫織・山内章大・位寄和久・本間里見 2013 「熊本市上通並木坂を事例とした時間変化を考慮した通りの印象評価に関する分析 ―通り空間の景観形成に関する研究―」 『学術講演梗概集』 2013（都市計画）: 209-210			たおしおりやまうちあきひろいよりかずひさほんまさとみ
た	2013	田尾紫織・山内章大・位寄和久・本間里見 2013 「熊本市上通並木坂を事例とした時間変化を考慮した通りの印象評価に関する分析 ―通り空間の景観形成に関する研究―」 『日本建築学会研究報告. 九州支部. 3, 計画系』 52: 253-256			たおしおりやまうちあきひろいよりかずひさほんまさとみ
た	2015	高岡恵理・安藤俊幸 2015 「テキストマイニングによる公報間類似度マップの検討」 『情報プロフェッショナルシンポジウム予稿集』 2015: 67-71			たかおかえりあんどうとしゆき
た	2011	高尾憲司・馬場口喜子・園田悦代・平井美幸 2011 「小児看護学実習における倫理の学び ―学生のレポートから分析―」 『京都府立医科大学看護学科紀要』 21: 37-42			たかおけんじばばぐちよしこそのだえつよひらいみゆき
た	2017	高木亮輔・磯毅彦 2017 「当院における新人理学療法士の職場適応に向けた支援に関する研究」 『理学療法学Supplement』 2016: 1768, doi: 10.14900/cjpt.2016.1768		https://www.jstage.jst.go.jp/article/cjpt/2016/0/2016_1768/_article/-char/ja/	たかぎりょうすけいそたけひこ
た	2010	高久聡司 2010 「学校時代のキャリア教育の自由記述データによる分析」 労働政策研究・研修機構（編） 『 学校時代のキャリア教育と若者の職業生活』 労働政策研究報告書 125: 94-112		http://www.jil.go.jp/institute/reports/2010/0125.htm	たかくそうじ
た	2013	高倉弘士 2013 「環境リスクの共有が環境運動（産業廃棄物処理場の安全性を争点とした住民運動）に与えた影響に関する社会学的考察 ―ダイオキシン類およびPCBを巡る住民運動を事例として―」 立命館大学大学院社会学研究科 平成25年度 博士論文			たかくらひろし
た	2014	高倉弘士 2014 「保育運動を考える」 永久欣也・飯田哲也編 『保育の社会学 ―子どもとおとなのアンサンブル―』 学文社 119-134	 <font size="-1"><a class="refs_pdf_link" href="http://www.amazon.co.jp/gp/product/4762024287/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&camp=247&creative=1211&creativeASIN=4762024287&linkCode=as2&tag=khcoder-22" target="_blank">Amazon</a></font>		たかくらひろし
た	2010	高沢健太・矢吹太朗・佐久田博司 2010 「論文マッピングによる研究知識の可視化手法の提案」 『全国大会講演論文集』（情報処理学会） 72(1): "1-393"-"1-394"			たかざわけんたやぶきたろうさくだひろし
た	2011	高田美子・木下隆志・中野美智子 2011 「精神障害者の就労支援に関するロールレタリングの効果についてII」 第12回日本ロールレタリング学会大会 於・梅花女子大学 8月27日	<!-- 間接的な情報源からKH Coder利用有とのこと -->		たかたよしこきのしたたかしなかのみちこ
た	2013	髙月優 2013 「介護福祉士制度の資格取得方法の見直しに関する一研究 ―福祉系高校に関する議論に焦点をあてて―」 長崎純心大学大学院人間文化研究科 平成24年度 修士論文			たかつきまさる
た	2011	高谷将宏 2011 「高校数学の履修生徒を対象とした授業評価の回答意識についての計量テキスト分析」 『教育情報学研究』 10: 15-24			たかやまさひろ
た	2014	高梨未紀 2014 「社会福祉士養成課程における現場体験学習の教育効果に関する一考察 ―相談援助実習前年度学生を対象にした質問紙調査の結果から―」 『日本福祉大学社会福祉論集』 131: 127-146			たかなしみき
た	2016	Takano, K., Ueno, M., Moriya, J., Mori, M., Nishiguchi, Y. &  Raes, F. 2016 "Unraveling the Linguistic Nature of Specific Autobiographical Memories Using a Computerized Classification Algorithm" <i>Behavior Research Methods</i> doi: 10.3758/s13428-016-0753-x		http://link.springer.com/article/10.3758/s13428-016-0753-x	たかのけいすけうえのまゆみもりやじゅんもりまさきにしぐちゆきRaesFilip
た	2010	高橋一公 2010 「社会福祉を専攻する学生の老人イメージ（3） ―自由記述の分析を通して―」 『日本発達心理学会第21回大会論文集』 210			たかはしいっこう
た	2010	高橋一公 2010 「大学生の老人イメージ(3) ―自由記述の計量テキスト分析―」 『日本心理学会大会発表論文集』 74: 1129			たかはしいっこう
た	2011	高橋一公 2011 「『老人観』測定の試み ―イメージ測定におけるテキストマイニングの可能性―」 『学校法人昌賢学園論集』 9: 99-112			たかはしいっこう
た	2011	髙橋一公 2011 「大学生の老人イメージ(4)―自由記述の計量テキスト分析,福祉系学生と社会科学系学生の比較―」 『日本心理学会大会発表論文集』 75: 1036			たかはしいっこう
た	2011	高橋一公 2011 「社会福祉を専攻する学生の老人イメージ（4） ―自由記述の分析を通して（その2）―」 『日本発達心理学会第22回大会論文集』 223			たかはしいっこう
た	2012	高橋一公 2012 「将来像としての『老人観』の測定（1） ―一般的老人イメージのＳＤ法とテキストマイニングによる分析を通して―」 『東京未来大学研究紀要』 5: 61-72			たかはしいっこう
